As Good as It Gets;1997;A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.;148 478 011;165 700 000;314 178 011
Maze Runner: The Scorch Trials;2015;After having escaped the Maze, the Gladers now face a new set of challenges on the open roads of a desolate landscape filled with unimaginable obstacles.;81 697 192;230 598 864;312 296 056
Resident Evil: The Final Chapter;2016;Alice returns to where the nightmare began: The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.;26 830 068;285 412 558;312 242 626
The Lego Batman Movie;2017;A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.;175 936 671;136 200 000;312 136 671
Austin Powers: The Spy Who Shagged Me;1999;Dr. Evil is back and has invented a new time machine that allows him to go back to the 1960s and steal Austin Powers' mojo, inadvertently leaving him "shagless".;206 040 086;105 976 842;312 016 928
Knives Out;2019;A detective investigates the death of the patriarch of an eccentric, combative family.;165 363 234;146 242 347;311 605 581
Ocean's Thirteen;2007;Danny Ocean rounds up the boys for a third heist after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff.;117 154 724;194 157 900;311 312 624
Little Fockers;2010;Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?;148 438 600;162 211 985;310 650 585
Bolt;2008;The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.;114 053 579;195 926 415;309 979 994
Ransom;1996;Multi-millionaire Tom Mullen's son is kidnapped, but after initially agreeing to pay the ransom Mullen then decides to use the ransom money as a bounty.;136 492 681;173 000 000;309 492 681
Runaway Bride;1999;A reporter is assigned to write a story about a woman who has left a string of fiancés at the altar.;152 257 509;157 202 783;309 460 292
The Blind Side;2009;The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.;255 982 860;53 248 834;309 231 694
The Ex-File 3: The Return of The Exes;2017;A couples relationship is tested by the untimely appearances of their exes!;838 959;306 753 468;307 592 427
The Fault in Our Stars;2014;Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.;124 872 350;182 294 484;307 166 834
The Pursuit of Happyness;2006;A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.;163 566 459;143 561 166;307 127 625
Rise of the Guardians;2012;When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world.;103 412 758;203 528 912;306 941 670
Close Encounters of the Third Kind;1977;Roy Neary, an Indiana electric lineman, finds his quiet and ordinary daily life turned upside down after a close encounter with a UFO, spurring him to an obsessed cross-country quest for answers as a momentous event approaches.;135 189 114;171 700 000;306 889 114
Chicago;2002;Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer's attention.;170 687 518;136 089 214;306 776 732
Annabelle: Creation;2017;Twelve years after the tragic death of their little girl, a doll-maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they become the target of the doll-maker's possessed creation, Annabelle.;102 092 201;204 423 683;306 515 884
Wonder;2017;Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.;132 422 809;173 786 480;306 209 289
Skyscraper;2018;A security expert must infiltrate a burning skyscraper, 225 stories above ground, when his family is trapped inside by criminals.;68 420 120;236 448 841;304 868 961
A Good Day to Die Hard;2013;John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.;67 349 198;237 304 984;304 654 182
Mulan;1998;To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.;120 620 254;183 700 000;304 320 254
Dangal;2016;Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.;12 391 761;291 331 875;303 723 636
Passengers;2016;A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early.;100 014 699;203 129 453;303 144 152
Battleship;2012;A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.;65 422 625;237 602 860;303 025 485
Liar Liar;1997;A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after disappointing him for the last time.;181 410 615;121 300 000;302 710 615
G.I. Joe: The Rise of Cobra;2009;An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer.;150 201 498;152 267 519;302 469 017
Wrath of the Titans;2012;Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world.;83 670 083;218 300 000;301 970 083
Fantastic 4: Rise of the Silver Surfer;2007;The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.;131 921 738;169 991 393;301 913 131
Hook;1991;When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.;119 654 823;181 200 000;300 854 823
Superman;1978;An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home's first and greatest superhero.;134 478 449;166 000 000;300 478 449
Rocky IV;1985;Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union.;127 873 716;172 600 000;300 473 716
Rambo: First Blood Part II;1985;Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there.;150 415 432;149 985 000;300 400 432
Resident Evil: Afterlife;2010;While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.;60 128 566;240 099 518;300 228 084
Van Helsing;2004;The famed monster hunter is sent to Transylvania to stop Count Dracula, who is using Dr. Frankenstein's research and a werewolf for nefarious purposes.;120 177 084;179 980 554;300 157 638
Stuart Little;1999;The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.;140 035 367;160 100 000;300 135 367
Beverly Hills Cop II;1987;Axel Foley returns to Beverly Hills to help Taggart and Rosewood investigate Chief Bogomil's near-fatal shooting and the series of "alphabet crimes" associated with it.;153 665 036;146 300 000;299 965 036
Alice Through the Looking Glass;2016;Alice is appointed to save her beloved Mad Hatter from deadly grief by travelling back to the past, but this means fatally harming Time himself, the noble clockwork man with the device needed to save the Hatter's family from the Red Queen.;77 041 381;222 779 417;299 820 798
My Best Friend's Wedding;1997;When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.;127 120 029;172 168 576;299 288 605
Real Steel;2011;In the near future, robot boxing is a top sport. A struggling ex-boxer feels he's found a champion in a discarded robot.;85 468 508;213 800 000;299 268 508
Horton Hears a Who!;2008;Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.;154 529 439;144 043 360;298 572 799
Ocean's Eight;2018;Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.;140 295 726;157 500 000;297 795 726
A Quiet Place Part II;2020;Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.;160 072 261;137 300 000;297 372 261
The Divergent Series: Insurgent;2015;Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.;130 179 072;166 823 455;297 002 527
Look Who's Talking;1989;After a single, career-minded woman is left on her own to give birth to the child of a married man, she finds a new romantic chance in a cab driver. Meanwhile, the point-of-view of the newborn baby is narrated through voice-over.;140 088 813;156 911 000;296 999 813
Austin Powers in Goldmember;2002;Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.;213 307 889;83 630 912;296 938 801
Ghostbusters;1984;Three parapsychologists forced out of their university funding set up shop as a unique ghost removal service in New York City, attracting frightened yet skeptical customers.;243 578 797;53 000 000;296 578 797
Miss Peregrine's Home for Peculiar Children;2016;When Jacob (Asa Butterfield) discovers clues to a mystery that stretches across time, he finds Miss Peregrine's Home for Peculiar Children. But the danger deepens after he gets to know the residents and learns about their special powers.;87 242 834;209 239 612;296 482 446
X-Men;2000;In a world where mutants (evolved super-powered humans) exist and are discriminated against, two groups form for an inevitable clash: the supremacist Brotherhood, and the pacifist X-Men.;157 299 718;139 039 810;296 339 528
Ferdinand;2017;After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure.;84 410 380;211 658 819;296 069 199
Shutter Island;2010;In 1954, a U.S. Marshal investigates the disappearance of a murderer who escaped from a hospital for the criminally insane.;128 012 934;166 792 763;294 805 697
Doctor Dolittle;1998;A doctor discovers that he can communicate with animals.;144 156 605;150 300 000;294 456 605
Bee Movie;2007;Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue them.;126 631 277;166 883 059;293 514 336
Salt;2010;A CIA agent goes on the run after a defector accuses her of being a Russian spy.;118 311 368;175 191 986;293 503 354
G-Force;2009;A specially trained squad of guinea pigs is dispatched to stop a diabolical billionaire from taking over the world.;119 436 770;173 381 128;292 817 898
The Departed;2006;An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.;132 399 394;159 081 058;291 480 452
What Lies Beneath;2000;The wife of a university research scientist believes that her lakeside Vermont home is haunted by a ghost - or that she is losing her mind.;155 464 351;135 956 000;291 420 351
Pacific Rim: Uprising;2018;Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.;59 874 525;231 055 623;290 930 148
The Bourne Supremacy;2004;When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.;176 241 941;114 593 328;290 835 269
Sex and the City 2;2010;While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.;95 347 692;195 397 363;290 745 055
Shakespeare in Love;1998;The world's greatest ever playwright, William Shakespeare, is young, out of ideas and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays.;100 317 794;189 000 000;289 317 794
Divergent;2014;In a world divided by factions based on virtues, Tris learns she's Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.;150 947 895;137 937 923;288 885 818
Coming to America;1988;An extremely pampered African prince travels to Queens, New York, and goes undercover to find a wife that he can respect for her intelligence and strong will.;128 152 301;160 600 000;288 752 301
Wedding Crashers;2005;John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary.;209 273 411;79 211 724;288 485 135
Bridesmaids;2011;Competition between the maid of honor and a bridesmaid, over who is the bride's best friend, threatens to upend the life of an out-of-work pastry chef.;169 106 725;119 276 798;288 383 523
Maze Runner: The Death Cure;2018;Young hero Thomas embarks on a mission to find a cure for a deadly disease known as "The Flare".;58 032 443;230 142 892;288 175 335
Casper;1995;An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.;100 328 194;187 600 000;287 928 194
American Pie 2;2001;Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.;145 103 595;142 450 000;287 553 595
Pitch Perfect 2;2015;After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.;184 296 230;102 847 849;287 144 079
The Green Mile;1999;The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.;136 801 374;150 000 000;286 801 374
Oblivion;2013;A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.;89 107 235;197 061 337;286 168 572
Elysium;2013;In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.;93 050 117;193 090 583;286 140 700
Lethal Weapon 4;1998;With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.;130 444 603;155 000 000;285 444 603
John Carter;2012;Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior.;73 078 100;211 061 000;284 139 100
Turbo;2013;A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.;83 028 128;199 542 554;282 570 682
Paddington;2014;A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.;76 271 832;206 105 851;282 377 683
Bridget Jones's Diary;2001;Bridget Jones is determined to improve herself while she looks for love in a year in which she keeps a personal diary.;71 543 427;210 452 183;281 995 610
The Tourist;2010;Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.;67 631 157;211 149 284;278 780 441
Split;2016;Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.;138 291 365;140 163 052;278 454 417
Scary Movie;2000;A year after disposing of the body of a man they accidentally killed, a group of dumb teenagers are stalked by a bumbling serial killer.;157 019 771;121 000 000;278 019 771
xXx;2002;An extreme sports athlete, Xander Cage, is recruited by the government on a special mission.;142 109 382;135 339 000;277 448 382
The Bourne Legacy;2012;An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.;113 203 870;162 940 880;276 144 750
Mr. Peabody & Sherman;2014;The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created.;111 506 430;164 191 609;275 698 039
Scooby-Doo;2002;After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on.;153 322 074;122 356 539;275 678 613
Lincoln;2012;As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves.;182 207 973;93 085 477;275 293 450
Lara Croft: Tomb Raider;2001;Video game adventurer Lara Croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.;131 168 070;143 535 270;274 703 340
Tomb Raider;2018;Lara Croft (Alicia Vikander), the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father, Lord Richard Croft (Dominic West) disappeared.;58 250 803;216 400 000;274 650 803
The Expendables;2010;A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.;103 068 524;171 401 870;274 470 394
Cloudy with a Chance of Meatballs 2;2013;Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids.;119 793 567;154 532 382;274 325 949
The Nutty Professor;1996;Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.;128 814 019;145 147 000;273 961 019
Jerry Maguire;1996;When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.;153 952 592;119 600 000;273 552 592
Bad Boys II;2003;Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.;138 608 444;134 731 112;273 339 556
Lilo & Stitch;2002;A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace.;145 794 338;127 349 813;273 144 151
The Silence of the Lambs;1991;A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.;130 742 922;142 000 000;272 742 922
Grown Ups;2010;After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.;162 001 186;109 456 115;271 457 301
Neighbors;2014;After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down.;150 157 400;120 507 734;270 665 134
The Firm;1993;A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.;158 348 367;111 900 000;270 248 367
We're the Millers;2013;A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.;150 394 119;119 600 000;269 994 119
Gran Torino;2008;Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.;148 095 302;121 862 926;269 958 228
10,000 BC;2008;In the prehistoric past, D'Leh is a mammoth hunter who bonds with the beautiful Evolet. When warriors on horseback capture Evolet and the tribesmen, D'Leh must embark on an odyssey to save his true love.;94 784 201;175 000 000;269 784 201
American Gangster;2007;An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.;130 164 645;139 590 785;269 755 430
Epic;2013;A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group of characters in order to save their world -- and ours.;107 518 682;160 907 952;268 426 634
Exodus: Gods and Kings;2014;The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.;65 014 513;203 161 118;268 175 631
Bambi;1942;The story of a young deer growing up in the forest.;102 247 150;165 200 000;267 447 150
The Princess and the Frog;2009;A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.;104 400 899;162 644 866;267 045 765
Batman Returns;1992;While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.;162 924 631;103 990 656;266 915 287
Indecent Proposal;1993;A billionaire offers $1,000,000 to a young married couple for one night with the wife.;106 614 059;160 000 000;266 614 059
Something's Gotta Give;2003;A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.;124 728 738;140 600 000;265 328 738
Bridget Jones: The Edge of Reason;2004;After finding love, Bridget Jones questions if she really has everything she'd ever dreamed of having.;40 226 215;224 900 703;265 126 918
The Incredible Hulk;2008;Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into whenever he loses his temper.;134 806 913;129 964 083;264 770 996
Waterworld;1995;In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw "smokers," and reluctantly helps a woman and a young girl try to find dry land.;88 246 220;175 972 000;264 218 220
The Truman Show;1998;An insurance salesman discovers his whole life is actually a reality TV show.;125 618 201;138 500 000;264 118 201
Charlie's Angels;2000;Three women, detectives with a mysterious boss, retrieve stolen voice-ID software, using martial arts, tech skills, and sex appeal.;125 305 545;138 800 000;264 105 545
The Fifth Element;1997;In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.;63 820 180;200 100 000;263 920 180
Parasite;2019;Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.;53 369 749;209 766 992;263 136 741
Jumanji;1995;When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game.;100 499 940;162 322 000;262 821 940
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;2006;Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.;128 505 958;134 046 935;262 552 893
Robots;2005;In a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.;128 200 012;134 311 478;262 511 490
Knight and Day;2010;A young woman gets mixed up with a disgraced spy who is trying to clear his name.;76 423 035;185 566 734;261 989 769
Total Recall;1990;When a man goes in to have virtual vacation memories of the planet Mars implanted in his mind, an unexpected and harrowing series of events forces him to go to the planet for real - or is he?;119 412 921;141 905 000;261 317 921
This Is It;2009;A compilation of interviews, rehearsals, and backstage footage of Michael Jackson as he prepared for his series of sold-out shows in London.;72 091 016;189 092 572;261 183 588
Terminator: Dark Fate;2019;An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.;62 253 077;198 866 215;261 119 292
The Lone Ranger;2013;Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.;89 302 115;171 200 000;260 502 115
Super 8;2011;During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.;127 004 179;133 091 807;260 095 986
Mojin: The Lost Legend;2015;In 1969 PRChina, two men survive a supernatural tomb. They later become tomb raiders with Shirley/Shu Qi. 20 years later in NYC, one is hired to find that tomb again and the 2 friends follow later.;1 243 810;258 124 638;259 368 448
Blade Runner 2049;2017;Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.;92 071 675;167 280 389;259 352 064
Charlie's Angels: Full Throttle;2003;The Angels investigate a series of murders which occur after the theft of a witness protection profile database.;100 830 111;158 345 677;259 175 788
Rush Hour 3;2007;After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.;140 125 968;117 971 154;258 097 122
The Full Monty;1997;Six unemployed steel workers form a male striptease act. The women cheer them on to go for "the full monty" - total nudity.;45 950 122;211 988 527;257 938 649
Kung Fu Yoga;2017;Two professors team up to locate a lost treasure and embark on an adventure that takes them from a Tibetan ice cave to Dubai, and to a mountain temple in India.;362 657;257 391 232;257 753 889
Annabelle;2014;A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.;84 284 252;173 305 469;257 589 721
The Village;2004;A series of events tests the beliefs of a small isolated countryside village.;114 197 520;142 500 000;256 697 520
Encanto;2021;A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.;96 093 622;160 200 836;256 294 458
Lost in Hong Kong;2015;The film follows Xu Lai, a former artist whose dreams were dashed when the responsibilities of life set in. With his life now revolving around his wife Cai Bo who is obsessed with having children, the quirks of his eccentric family and his mediocre, ordinary existence, Xu Lai hopes to reconnect with his first love Yang YIi on an upcoming vacation. However, his hopes are dashed when he finds himself wrapped up in a murder investigation that proves truth is often stranger than fiction.;1 302 281;254 981 631;256 283 912
Erin Brockovich;2000;An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.;125 595 205;130 676 081;256 271 286
Pegasus;2019;An old-time racing champion tries to come back to the race track.;255 863 112;255 863 112;95 871
Get Out;2017;A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.;176 196 665;79 548 492;255 745 157
Marley & Me;2008;A family learns important life lessons from their adorable, but naughty and neurotic dog.;143 153 751;112 589 342;255 743 093
Halloween;2018;Laurie Strode confronts her long-time foe, Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.;159 342 015;96 272 926;255 614 941
Us;2019;A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.;175 084 580;80 100 902;255 185 482
Cliffhanger;1993;A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.;84 049 211;170 951 000;255 000 211
Baahubali 2: The Conclusion;2017;When Shiva, the son of Bahubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.;20 186 659;233 971 731;254 158 390
Babe;1995;Babe, a pig raised by sheepdogs on a rural English farm, learns to herd sheep with a little help from Farmer Hoggett.;63 658 910;190 476 000;254 134 910
Men in Black: International;2019;The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest threat to date: a mole in the Men in Black organization.;80 001 807;173 888 894;253 890 701
Wild Hogs;2007;A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos.;168 273 550;85 351 877;253 625 427
High School Musical 3: Senior Year;2008;As seniors in high school, Troy and Gabriella struggle with the idea of being separated from one another as college approaches. Along with the rest of the Wildcats, they stage a spring musical to address their experiences, hopes and fears about their future.;90 559 416;162 349 761;252 909 177
Hercules;1997;The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.;99 112 101;153 600 000;252 712 101
X-Men: Dark Phoenix;2019;Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.;65 845 974;186 597 000;252 442 974
True Grit;2010;A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.;171 243 005;81 033 922;252 276 927
Bean;1997;The bumbling Mr. Bean travels to America when he is given the responsibility of bringing a highly valuable painting to a Los Angeles museum.;45 319 423;205 893 247;251 212 670
American Hustle;2013;A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia.;150 117 807;101 054 000;251 171 807
Enemy of the State;1998;A lawyer becomes targeted by a corrupt politician and his N.S.A. goons when he accidentally receives key evidence to a politically motivated crime.;111 549 836;139 299 953;250 849 789
You've Got Mail;1998;Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet both blissfully unaware that he's trying to put her out of business.;115 821 495;135 000 000;250 821 495
Eragon;2006;In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.;75 030 163;175 395 349;250 425 512
Brother Bear;2003;When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.;85 336 277;165 061 521;250 397 798
The Godfather;1972;The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.;136 381 073;113 960 743;250 341 816
The Mask of Zorro;1998;A young thief seeking revenge for his brother's death is trained by the once-great, aging Zorro, who is pursuing his own vengeance.;94 095 523;156 193 000;250 288 523
The Ring;2002;A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.;129 128 133;120 220 800;249 348 933
The Blair Witch Project;1999;Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind.;140 539 099;108 100 000;248 639 099
Unbreakable;2000;A man learns something extraordinary about himself after a devastating accident.;95 011 339;153 106 782;248 118 121
Journey to the West: The Demons Strike Back;2017;A monk and his three disciples continue on their journey to battle demons.;880 346;246 704 898;247 585 244
Dumb and Dumber;1994;After a woman leaves a briefcase at the airport terminal, a dumb limo driver and his dumber friend set out on a hilarious cross-country road trip to Aspen to return it.;127 190 327;120 100 000;247 290 327
Glass;2019;Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.;111 048 468;135 950 571;246 999 039
Grown Ups 2;2013;After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you.;133 668 525;113 315 753;246 984 278
The Peanuts Movie;2015;Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their archnemesis, while his best pal Charlie Brown begins his own epic quest back home to win the love of his life.;130 178 411;116 054 702;246 233 113
Rango;2011;Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.;123 477 607;122 246 996;245 724 603
Four Weddings and a Funeral;1994;Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.;52 700 832;193 000 000;245 700 832
